Entity,Year,Book titles per capita (Fink-Jensen 2015)
Ukraine,1989,164.0535442
Ukraine,1990,136.4934518
United Arab Emirates,1977,21.94034566
United Arab Emirates,1978,21.83024799
United Arab Emirates,1979,6.787023212
United Arab Emirates,1980,5.998290487
United Arab Emirates,1981,59.82862837
United Arab Emirates,1982,56.2613127
United Arab Emirates,1983,69.47316186
United Arab Emirates,1985,31.53690331
United Arab Emirates,1988,93.05209007
United Arab Emirates,1989,88.26622487
United Arab Emirates,1990,153.8672142
United Arab Emirates,1992,146.8665154
United Arab Emirates,1993,134.1452862
United Kingdom,1500,13.44808355
United Kingdom,1501,2.783016786
United Kingdom,1502,8.579193216
United Kingdom,1503,5.284888367
United Kingdom,1504,5.270955872
United Kingdom,1505,14.76998998
United Kingdom,1506,6.741469411
United Kingdom,1507,7.72004081
United Kingdom,1508,13.16452896
United Kingdom,1509,13.37824647
United Kingdom,1510,22.4867764
United Kingdom,1511,7.640684179
United Kingdom,1512,8.850384608
United Kingdom,1513,9.563517428
United Kingdom,1514,6.848709877
United Kingdom,1515,15.61466474
United Kingdom,1516,9.247886126
United Kingdom,1517,15.29360331
United Kingdom,1518,13.31823085
United Kingdom,1519,10.86963838
United Kingdom,1520,21.68542588
United Kingdom,1521,17.3055303
United Kingdom,1522,13.42676823
United Kingdom,1523,13.6330625
United Kingdom,1524,7.634976136
United Kingdom,1525,20.46912596
United Kingdom,1526,16.14570018
United Kingdom,1527,18.23852772
United Kingdom,1528,18.43099032
United Kingdom,1529,13.20082341
United Kingdom,1530,26.10350269
United Kingdom,1531,15.48411618
United Kingdom,1532,18.25608324
United Kingdom,1533,20.78152185
United Kingdom,1534,20.26677879
United Kingdom,1535,19.98691807
United Kingdom,1536,16.69419704
United Kingdom,1537,17.3491245
United Kingdom,1538,23.30708897
United Kingdom,1539,19.56441308
United Kingdom,1540,26.62454952
United Kingdom,1541,13.04173817
United Kingdom,1542,19.60728671
United Kingdom,1543,19.98167428
United Kingdom,1544,19.66155867
United Kingdom,1545,24.94822873
United Kingdom,1546,26.13005954
United Kingdom,1547,28.8207438
United Kingdom,1548,54.51649242
United Kingdom,1549,37.44242807
United Kingdom,1550,51.01886523
United Kingdom,1551,27.84429857
United Kingdom,1552,28.71610321
United Kingdom,1553,32.88347669
United Kingdom,1554,21.89150317
United Kingdom,1555,28.26298199
United Kingdom,1556,21.76507958
United Kingdom,1557,18.45689709
United Kingdom,1558,17.25261763
United Kingdom,1559,23.85462084
United Kingdom,1560,34.89125965
United Kingdom,1561,30.65860585
United Kingdom,1562,34.77866402
United Kingdom,1563,30.69737773
United Kingdom,1564,18.69064489
United Kingdom,1565,27.89339258
United Kingdom,1566,29.00079004
United Kingdom,1567,28.2919313
United Kingdom,1568,23.37670208
United Kingdom,1569,29.86699853
United Kingdom,1570,52.32513002
United Kingdom,1571,30.07759091
United Kingdom,1572,34.62285813
United Kingdom,1573,34.57188924
United Kingdom,1574,31.97202575
United Kingdom,1575,42.35651201
United Kingdom,1576,33.75795903
United Kingdom,1577,41.26150593
United Kingdom,1578,40.5087375
United Kingdom,1579,46.83550054
United Kingdom,1580,56.88199429
United Kingdom,1581,51.69302303
United Kingdom,1582,35.74818288
United Kingdom,1583,43.36053989
United Kingdom,1584,45.52393112
United Kingdom,1585,57.29550748
United Kingdom,1586,41.40180083
United Kingdom,1587,39.24947125
United Kingdom,1588,40.78003525
United Kingdom,1589,49.84570755
United Kingdom,1590,56.13724205
United Kingdom,1591,52.02427471
United Kingdom,1592,51.10631879
United Kingdom,1593,35.73456689
United Kingdom,1594,45.20793779
United Kingdom,1595,54.73926239
United Kingdom,1596,51.97306394
United Kingdom,1597,45.15665642
United Kingdom,1598,46.42970057
United Kingdom,1599,48.5108175
United Kingdom,1600,65.31604538
United Kingdom,1601,42.51543991
United Kingdom,1602,51.17724137
United Kingdom,1603,69.84135278
United Kingdom,1604,62.35183465
United Kingdom,1605,56.51060195
United Kingdom,1606,61.25892553
United Kingdom,1607,70.64118768
United Kingdom,1608,54.18878609
United Kingdom,1609,63.32949105
United Kingdom,1610,56.99801161
United Kingdom,1611,54.38900102
United Kingdom,1612,63.24394328
United Kingdom,1613,69.42764211
United Kingdom,1614,62.11572505
United Kingdom,1615,76.20101361
United Kingdom,1616,65.87741224
United Kingdom,1617,58.86847395
United Kingdom,1618,71.34751698
United Kingdom,1619,66.02103761
United Kingdom,1620,78.12877369
United Kingdom,1621,67.66801842
United Kingdom,1622,73.7764144
United Kingdom,1623,69.67916186
United Kingdom,1624,74.59627155
United Kingdom,1625,88.41986619
United Kingdom,1626,55.69554937
United Kingdom,1627,63.3454616
United Kingdom,1628,72.66928256
United Kingdom,1629,67.75779809
United Kingdom,1630,87.64278018
United Kingdom,1631,76.51673596
United Kingdom,1632,65.87264725
United Kingdom,1633,75.27585442
United Kingdom,1634,68.77421217
United Kingdom,1635,85.93937759
United Kingdom,1636,68.3442637
United Kingdom,1637,68.47855621
United Kingdom,1638,74.24358673
United Kingdom,1639,69.43405827
United Kingdom,1640,99.71915636
United Kingdom,1641,261.8164035
United Kingdom,1642,514.2816816
United Kingdom,1643,272.2792783
United Kingdom,1644,173.5416046
United Kingdom,1645,167.8166297
United Kingdom,1646,180.6931667
United Kingdom,1647,243.6536536
United Kingdom,1648,297.7409512
United Kingdom,1649,218.1868547
United Kingdom,1650,192.8970792
United Kingdom,1651,151.9793643
United Kingdom,1652,150.9484152
United Kingdom,1653,176.2402248
United Kingdom,1654,162.2736468
United Kingdom,1655,163.2259944
United Kingdom,1656,158.7500266
United Kingdom,1657,160.3256834
United Kingdom,1658,167.0552196
United Kingdom,1659,258.4642666
United Kingdom,1660,376.9552753
United Kingdom,1661,211.7491516
United Kingdom,1662,170.6775899
United Kingdom,1663,175.2633011
United Kingdom,1664,160.8328032
United Kingdom,1665,153.2179876
United Kingdom,1666,117.9801069
United Kingdom,1667,126.837575
United Kingdom,1668,138.9283634
United Kingdom,1669,135.6231828
United Kingdom,1670,203.5265603
United Kingdom,1671,194.0615141
United Kingdom,1672,221.0098103
United Kingdom,1673,220.2668056
United Kingdom,1674,255.2432173
United Kingdom,1675,248.9856335
United Kingdom,1676,228.1420398
United Kingdom,1677,229.9237522
United Kingdom,1678,248.6639377
United Kingdom,1679,311.3118508
United Kingdom,1680,355.3363674
United Kingdom,1681,338.6068571
United Kingdom,1682,325.4094838
United Kingdom,1683,320.2854957
United Kingdom,1684,319.5362979
United Kingdom,1685,357.844759
United Kingdom,1686,249.5451331
United Kingdom,1687,265.8461863
United Kingdom,1688,355.8643281
United Kingdom,1689,420.5938404
United Kingdom,1690,398.1074838
United Kingdom,1691,310.8415111
United Kingdom,1692,290.1948702
United Kingdom,1693,283.9265865
United Kingdom,1694,272.6250051
United Kingdom,1695,362.7521769
United Kingdom,1696,318.3306107
United Kingdom,1697,250.3076927
United Kingdom,1698,261.8079592
United Kingdom,1699,259.1664193
United Kingdom,1700,362.1716287
United Kingdom,1701,294.1749329
United Kingdom,1702,262.1568614
United Kingdom,1703,208.5591262
United Kingdom,1704,253.9193778
United Kingdom,1705,255.8667091
United Kingdom,1706,228.6685835
United Kingdom,1707,235.0168855
United Kingdom,1708,230.2886692
United Kingdom,1709,229.459058
United Kingdom,1710,341.9341149
United Kingdom,1711,250.6788403
United Kingdom,1712,258.9310927
United Kingdom,1713,221.8148574
United Kingdom,1714,256.8454584
United Kingdom,1715,278.0117558
United Kingdom,1716,215.8750037
United Kingdom,1717,213.1627459
United Kingdom,1718,206.0723848
United Kingdom,1719,200.0954432
United Kingdom,1720,257.5840123
United Kingdom,1721,188.3732401
United Kingdom,1722,176.8915805
United Kingdom,1723,153.5423496
United Kingdom,1724,145.4867573
United Kingdom,1725,158.1374327
United Kingdom,1726,161.353375
United Kingdom,1727,154.1073212
United Kingdom,1728,159.180117
United Kingdom,1729,154.6637596
United Kingdom,1730,196.4488094
United Kingdom,1731,150.3835619
United Kingdom,1732,185.4468365
United Kingdom,1733,170.0387255
United Kingdom,1734,168.9140166
United Kingdom,1735,190.5947156
United Kingdom,1736,177.7773708
United Kingdom,1737,158.6638606
United Kingdom,1738,156.7312193
United Kingdom,1739,188.3861196
United Kingdom,1740,199.7093954
United Kingdom,1741,171.453786
United Kingdom,1742,166.32208
United Kingdom,1743,156.2468495
United Kingdom,1744,159.4312491
United Kingdom,1745,193.2876085
United Kingdom,1746,170.2963069
United Kingdom,1747,165.7022166
United Kingdom,1748,174.2106009
United Kingdom,1749,154.6567444
United Kingdom,1750,296.5714653
United Kingdom,1751,167.6030077
United Kingdom,1752,136.5937881
United Kingdom,1753,169.9273878
United Kingdom,1754,142.1785315
United Kingdom,1755,176.8313347
United Kingdom,1756,181.8096953
United Kingdom,1757,165.80481
United Kingdom,1758,158.8347262
United Kingdom,1759,160.8950029
United Kingdom,1760,274.7494622
United Kingdom,1761,193.4443594
United Kingdom,1762,185.9090855
United Kingdom,1763,170.1140211
United Kingdom,1764,150.9798629
United Kingdom,1765,208.631566
United Kingdom,1766,185.4923368
United Kingdom,1767,174.9626977
United Kingdom,1768,180.9111366
United Kingdom,1769,153.3130898
United Kingdom,1770,242.99508
United Kingdom,1771,156.6312883
United Kingdom,1772,176.6429738
United Kingdom,1773,158.8065792
United Kingdom,1774,168.4982188
United Kingdom,1775,232.1140772
United Kingdom,1776,167.7783064
United Kingdom,1777,184.3305302
United Kingdom,1778,151.5594882
United Kingdom,1779,149.8287649
United Kingdom,1780,292.4942152
United Kingdom,1781,159.3604672
United Kingdom,1782,170.1007382
United Kingdom,1783,169.4792942
United Kingdom,1784,184.9455342
United Kingdom,1785,253.7394766
United Kingdom,1786,193.0139501
United Kingdom,1787,176.1782188
United Kingdom,1788,202.4996423
United Kingdom,1789,183.1294126
United Kingdom,1790,335.7498624
United Kingdom,1791,205.1342337
United Kingdom,1792,245.3322377
United Kingdom,1793,242.2423694
United Kingdom,1794,218.5545821
United Kingdom,1795,332.2768767
United Kingdom,1796,241.2620194
United Kingdom,1797,227.0972779
United Kingdom,1798,211.4978183
United Kingdom,1799,204.6829927
United Kingdom,1800,298.0308185
United Kingdom,1801,74.95854063
United Kingdom,1802,65.58872305
United Kingdom,1803,95.68822554
United Kingdom,1804,69.2371476
United Kingdom,1805,81.26036484
United Kingdom,1806,84.20354716
United Kingdom,1807,80.63981435
United Kingdom,1808,89.09332007
United Kingdom,1809,85.36383226
United Kingdom,1810,135.836234
United Kingdom,1811,80.47405934
United Kingdom,1812,93.56870545
United Kingdom,1813,84.12066965
United Kingdom,1814,85.36383226
United Kingdom,1815,105.0886789
United Kingdom,1816,54.286925
United Kingdom,1817,59.79565893
United Kingdom,1818,61.82023636
United Kingdom,1819,62.05565234
United Kingdom,1820,111.5400913
United Kingdom,1821,58.14115354
United Kingdom,1822,65.04213998
United Kingdom,1823,59.63738301
United Kingdom,1824,67.70205739
United Kingdom,1825,84.7211208
United Kingdom,1826,78.40493999
United Kingdom,1827,60.62298604
United Kingdom,1828,59.12563667
United Kingdom,1829,61.05589802
United Kingdom,1830,117.5276523
United Kingdom,1831,73.50714198
United Kingdom,1832,87.87068546
United Kingdom,1833,67.24946866
United Kingdom,1834,69.14344685
United Kingdom,1835,84.31557441
United Kingdom,1836,80.03111025
United Kingdom,1837,74.89987677
United Kingdom,1838,78.09937841
United Kingdom,1839,83.33648001
United Kingdom,1840,111.0487942
United Kingdom,1841,78.17360391
United Kingdom,1842,77.50119148
United Kingdom,1843,77.42357602
United Kingdom,1844,78.67554436
United Kingdom,1845,93.54493581
United Kingdom,1846,84.07611771
United Kingdom,1847,94.56575859
United Kingdom,1848,87.30990138
United Kingdom,1849,87.75383718
United Kingdom,1850,124.0204555
United Kingdom,1851,105.1772128
United Kingdom,1852,114.5294726
United Kingdom,1853,110.3200235
United Kingdom,1854,111.7831378
United Kingdom,1855,117.1607033
United Kingdom,1856,97.71963686
United Kingdom,1857,101.859079
United Kingdom,1858,94.92646541
United Kingdom,1859,95.04535939
United Kingdom,1860,112.8842426
United Kingdom,1861,94.47953859
United Kingdom,1862,89.99693888
United Kingdom,1863,88.35639555
United Kingdom,1864,88.13082233
United Kingdom,1865,98.04247399
United Kingdom,1866,90.51624608
United Kingdom,1867,98.29255528
United Kingdom,1868,103.7121089
United Kingdom,1869,96.70061362
United Kingdom,1870,109.2038217
United Kingdom,1871,96.7334701
United Kingdom,1872,98.76388279
United Kingdom,1873,91.89793952
United Kingdom,1874,95.07399772
United Kingdom,1875,103.6572368
United Kingdom,1876,103.6144578
United Kingdom,1877,99.4162497
United Kingdom,1878,97.84274431
United Kingdom,1879,97.5104944
United Kingdom,1880,119.9491667
United Kingdom,1881,107.0273365
United Kingdom,1882,106.7999773
United Kingdom,1883,112.6093089
United Kingdom,1884,115.5525697
United Kingdom,1885,129.6126614
United Kingdom,1886,116.927822
United Kingdom,1887,125.1707744
United Kingdom,1888,129.0095171
United Kingdom,1889,120.9048362
United Kingdom,1890,145.0980392
United Kingdom,1891,134.1727951
United Kingdom,1892,137.7773116
United Kingdom,1893,143.1021044
United Kingdom,1894,134.1259425
United Kingdom,1895,142.06675
United Kingdom,1896,141.6954974
United Kingdom,1897,137.3696451
United Kingdom,1898,140.1896932
United Kingdom,1899,141.7604787
United Kingdom,1900,143.7978374
United Kingdom,1901,143.4108527
United Kingdom,1902,153.2475593
United Kingdom,1903,161.672111
United Kingdom,1904,168.2664101
United Kingdom,1905,175.5194156
United Kingdom,1906,166.3707018
United Kingdom,1907,170.9079269
United Kingdom,1908,177.9530414
United Kingdom,1909,179.6720575
United Kingdom,1910,187.2161368
United Kingdom,1911,179.0006185
United Kingdom,1912,194.5581825
United Kingdom,1913,187.8463931
United Kingdom,1914,168.0601099
United Kingdom,1915,147.4967631
United Kingdom,1916,133.6586834
United Kingdom,1917,125.7347578
United Kingdom,1918,122.7697262
United Kingdom,1919,147.1397258
United Kingdom,1920,179.57754
United Kingdom,1921,167.1129062
United Kingdom,1922,172.9694402
United Kingdom,1923,197.9549735
United Kingdom,1924,214.1823444
United Kingdom,1925,228.9886593
United Kingdom,1926,219.0484613
United Kingdom,1927,236.2026042
United Kingdom,1928,238.865242
United Kingdom,1929,232.3305307
United Kingdom,1930,250.883007
United Kingdom,1931,231.1498893
United Kingdom,1932,223.2653502
United Kingdom,1933,222.8718831
United Kingdom,1934,229.953285
United Kingdom,1935,243.8550824
United Kingdom,1936,242.0721735
United Kingdom,1937,263.7399818
United Kingdom,1938,256.6008338
United Kingdom,1939,231.0224834
United Kingdom,1940,179.1150002
United Kingdom,1941,156.172225
United Kingdom,1942,162.0867769
United Kingdom,1943,168.8495358
United Kingdom,1944,178.1867145
United Kingdom,1945,200.6831768
United Kingdom,1946,254.8712843
United Kingdom,1947,270.9868939
United Kingdom,1948,286.9796457
United Kingdom,1949,280.50962
United Kingdom,1950,259.7003611
United Kingdom,1951,247.0471267
United Kingdom,1952,243.942098
United Kingdom,1953,242.3260135
United Kingdom,1954,248.7343642
United Kingdom,1955,318.4352059
United Kingdom,1956,265.3563614
United Kingdom,1957,280.8477542
United Kingdom,1958,291.2762333
United Kingdom,1959,306.1821541
United Kingdom,1960,360.4215993
United Kingdom,1961,376.5788627
United Kingdom,1962,394.3931547
United Kingdom,1963,420.8484848
United Kingdom,1964,453.1681206
United Kingdom,1965,495.4921803
United Kingdom,1966,540.965906
United Kingdom,1967,591.6774323
United Kingdom,1968,709.7475278
United Kingdom,1969,743.6937668
United Kingdom,1970,797.6164797
United Kingdom,1971,880.015025
United Kingdom,1972,972.2890922
United Kingdom,1973,990.0373599
United Kingdom,1974,989.6663347
United Kingdom,1975,1191.05221
United Kingdom,1976,1279.845568
United Kingdom,1977,1380.711654
United Kingdom,1978,1446.774797
United Kingdom,1979,667.4432667
United Kingdom,1980,700.4119757
United Kingdom,1981,705.3949643
United Kingdom,1982,843.8631484
United Kingdom,1984,887.4251296
United Kingdom,1985,946.5519751
United Kingdom,1986,820.441346
United Kingdom,1987,884.5659355
United Kingdom,1988,957.2669705
United Kingdom,1989,1018.91911
United Kingdom,1990,942.3879548
United Kingdom,1991,1148.205294
United Kingdom,1992,1144.914119
United Kingdom,1993,1244.663684
United Kingdom,1994,1170.023259
United Kingdom,1995,1291.44528
United Kingdom,1996,1403.170864
United Kingdom,1997,1563.487691
United Kingdom,1998,1543.795942
United Kingdom,1999,1506.78019
United Kingdom,2000,1745.07213
United Kingdom,2001,1601.905643
United Kingdom,2002,1680.302373
United Kingdom,2003,1710.202213
United Kingdom,2004,1373.038458
United Kingdom,2005,1710.034885
United Kingdom,2006,1602.794218
United Kingdom,2007,1835.700986
United Kingdom,2008,2325.991151
United Kingdom,2009,2114.852814
United States,1700,85
United States,1701,69.65172846
United States,1702,74.10334703
United States,1703,52.86992272
United States,1704,60.2015336
United States,1705,48.15524728
United States,1706,41.8927775
United States,1707,52.46456751
United States,1708,44.60584182
United States,1709,55.54000076
United States,1710,56.96191562
United States,1711,54.26050702
United States,1712,63.5583452
United States,1713,67.02774291
United States,1714,63.4611278
United States,1715,73.50710498
United States,1716,52.24384608
United States,1717,67.8544283
United States,1718,57.35996934
United States,1719,58.35481912
United States,1720,77.01040976
United States,1721,74.21086933
United States,1722,66.24291933
United States,1723,69.48889327
United States,1724,62.48854082
United States,1725,79.87823291
United States,1726,80.18372339
United States,1727,94.75081665
United States,1728,90.61312018
United States,1729,76.2754147
United States,1730,67.5130506
United States,1731,71.19831997
United States,1732,65.51472999
United States,1733,70.11340615
United States,1734,57.83938454
United States,1735,54.69630788
United States,1736,64.69005101
United States,1737,44.76748793
United States,1738,57.91300876
United States,1739,58.70703097
United States,1740,97.53517695
United States,1741,92.03794228
United States,1742,105.0405393
United States,1743,87.26010003
United States,1744,82.16172464
United States,1745,81.02349221
United States,1746,66.23739763
United States,1747,69.44691189
United States,1748,74.90110538
United States,1749,65.27101984
United States,1750,67.8657641
United States,1751,64.69630437
United States,1752,56.45676727
United States,1753,65.15843288
United States,1754,75.99507507
United States,1755,103.4669564
United States,1756,84.07248437
United States,1757,93.53981936
United States,1758,81.23867405
United States,1759,87.76236676
United States,1760,99.38998391
United States,1761,83.83981009
United States,1762,85.29392552
United States,1763,95.03000252
United States,1764,111.1082687
United States,1765,109.5735407
United States,1766,102.132236
United States,1767,89.67529813
United States,1768,108.8794056
United States,1769,129.1863585
United States,1770,135.8788339
United States,1771,109.4586008
United States,1772,98.82984563
United States,1773,140.6189892
United States,1774,197.2423983
United States,1775,230.5342438
United States,1776,176.0806206
United States,1777,141.4340453
United States,1778,135.6101632
United States,1779,127.3177565
United States,1780,112.604168
United States,1781,103.4823712
United States,1782,98.81844481
United States,1783,127.4908289
United States,1784,119.8752184
United States,1785,126.0267346
United States,1786,129.7863542
United States,1787,146.3728507
United States,1788,134.5261676
United States,1789,145.5862223
United States,1790,183.4242209
United States,1791,172.7783409
United States,1792,194.3477924
United States,1793,213.6907176
United States,1794,275.1121068
United States,1795,266.9753412
United States,1796,280.7944945
United States,1797,233.8860061
United States,1798,267.1761357
United States,1799,225.8367714
United States,1800,314.4602376
United States,1869,66.06496187
United States,1915,133.4442892
United States,1916,102.0378258
United States,1937,84.28597911
